"RPT_DT","OFNS_DESC","LAW_CAT_CD","BORO_NM","ADDR_PCT_CD","Latitude","Longitude","Lat_Lon","PCT_ZIP","Address","id","address","street_number","route","neighborhood","political","administrative_area_level_2","administrative_area_level_1","country","postal_code","postal_code_suffix","locality"
"01/10/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",50,40.876864892,-73.906808703,"(40.876864892, -73.906808703)","10461","210 W 230th St, Bronx, NY 10463, USA",4431,"210 W 230th St, Bronx, NY 10463, USA","210","West 230th Street","West Bronx","Bronx","Bronx County","New York","United States","10463",NA,NA
"08/30/2015","HARRASSMENT 2","VIOLATION","BRONX",46,40.859672739,-73.900976308,"(40.859672739, -73.900976308)","10457",NA,4432,"2355 Morris Ave, Bronx, NY 10468, USA","2355","Morris Avenue","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA
"03/31/2015","HARRASSMENT 2","VIOLATION","BRONX",45,40.841763501,-73.852204827,"(40.841763501, -73.852204827)","10465",NA,4433,"2425 Lyvere St, Bronx, NY 10461, USA","2425","Lyvere Street","East Bronx","Bronx","Bronx County","New York","United States","10461",NA,NA
"12/02/2015","DISORDERLY CONDUCT","VIOLATION","BRONX",45,40.840473432,-73.841817231,"(40.840473432, -73.841817231)","10465",NA,4434,"118 E Tremont Ave, Bronx, NY 10461, USA","118","East Tremont Avenue","East Bronx","Bronx","Bronx County","New York","United States","10461",NA,NA
"10/20/2015","PETIT LARCENY","MISDEMEANOR","BRONX",46,40.853823567,-73.907332598,"(40.853823567, -73.907332598)","10457",NA,4435,"2 E Burnside Ave, Bronx, NY 10453, USA","2","East Burnside Avenue","West Bronx","Bronx","Bronx County","New York","United States","10453",NA,NA
"03/26/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",52,40.867037446,-73.884026657,"(40.867037446, -73.884026657)","10467",NA,4436,"2870 Webster Ave, Bronx, NY 10458, USA","2870","Webster Avenue","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"03/11/2015","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","BRONX",49,40.863203266,-73.866412339,"(40.863203266, -73.866412339)","10461",NA,4437,"2507 Cruger Ave, Bronx, NY 10467, USA","2507","Cruger Avenue","East Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA
"07/21/2015","HARRASSMENT 2","VIOLATION","BRONX",46,40.851322612,-73.921411563,"(40.851322612, -73.921411563)","10457",NA,4438,"1750 Sedgwick Ave, Bronx, NY 10453, USA","1750","Sedgwick Avenue","West Bronx","Bronx","Bronx County","New York","United States","10453",NA,NA
"11/16/2015","ROBBERY","FELONY","BRONX",42,40.827366921,-73.906859958,"(40.827366921, -73.906859958)","10451",NA,4439,"1085 Franklin Ave, Bronx, NY 10456, USA","1085","Franklin Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA
"07/27/2015","GRAND LARCENY","FELONY","BRONX",50,40.879254802,-73.909354758,"(40.879254802, -73.909354758)","10461",NA,4440,"293-297 W 230th St, Bronx, NY 10463, USA","293-297","West 230th Street","West Bronx","Bronx","Bronx County","New York","United States","10463","5142",NA
"08/05/2015","CRIMINAL MISCHIEF & RELATED OF","FELONY","BRONX",40,40.823038163,-73.917210387,"(40.823038163, -73.917210387)","10454",NA,4441,"323 E 158th St, Bronx, NY 10451, USA","323","East 158th Street","West Bronx","Bronx","Bronx County","New York","United States","10451","4305",NA
"04/28/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX",47,40.899299983,-73.867511787,"(40.899299983, -73.867511787)","10466",NA,4442,"4313 Katonah Ave, Bronx, NY 10470, USA","4313","Katonah Avenue","East Bronx","Bronx","Bronx County","New York","United States","10470",NA,NA
"02/04/2015","OFFENSES INVOLVING FRAUD","MISDEMEANOR","BRONX",44,40.83573258,-73.921285426,"(40.83573258, -73.921285426)","10452",NA,4443,"40 E 167th St, Bronx, NY 10452, USA","40","East 167th Street","West Bronx","Bronx","Bronx County","New York","United States","10452","8207",NA
"10/05/2015","PETIT LARCENY","MISDEMEANOR","BRONX",47,40.889007686,-73.843604135,"(40.889007686, -73.843604135)","10466",NA,4444,"1179-1215 E 233rd St, Bronx, NY 10466, USA","1179-1215","East 233rd Street","East Bronx","Bronx","Bronx County","New York","United States","10466",NA,NA
"02/17/2015","DANGEROUS WEAPONS","MISDEMEANOR","BRONX",43,40.832770018,-73.876331488,"(40.832770018, -73.876331488)","10473",NA,4445,"1322-1340 Stratford Ave, Bronx, NY 10472, USA","1322-1340","Stratford Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA
"10/10/2015","HARRASSMENT 2","VIOLATION","BRONX",43,40.833778446,-73.877377589,"(40.833778446, -73.877377589)","10473",NA,4446,"1585 E 174th St, Bronx, NY 10472, USA","1585","East 174th Street","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA
"06/14/2015","ROBBERY","FELONY","BRONX",44,40.838689661,-73.918806357,"(40.838689661, -73.918806357)","10452",NA,4447,"1331-1337 Jerome Ave, Bronx, NY 10452, USA","1331-1337","Jerome Avenue","West Bronx","Bronx","Bronx County","New York","United States","10452",NA,NA
"04/12/2015","FELONY ASSAULT","FELONY","BRONX",47,40.895726307,-73.849516718,"(40.895726307, -73.849516718)","10466",NA,4448,"4311 Wickham Ave, Bronx, NY 10466, USA","4311","Wickham Avenue","East Bronx","Bronx","Bronx County","New York","United States","10466","1809",NA
"12/17/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",48,40.845599369,-73.884830275,"(40.845599369, -73.884830275)","10457",NA,4449,"2031-2099 La 65 de Infantería, Bronx, NY 10460, USA","2031-2099","La 65 de Infantería","West Bronx","Bronx","Bronx County","New York","United States","10460","1402",NA
"01/22/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",48,40.855259636,-73.89519185,"(40.855259636, -73.89519185)","10457",NA,4450,"4511 Park Ave, Bronx, NY 10457, USA","4511","Park Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457","1333",NA
"03/27/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",42,40.822843728,-73.903643392,"(40.822843728, -73.903643392)","10451",NA,4451,"750-778 E 163rd St, Bronx, NY 10456, USA","750-778","East 163rd Street","Morrisania","Bronx","Bronx County","New York","United States","10456",NA,NA
"11/30/2015","ROBBERY","FELONY","BRONX",52,40.863567426,-73.907539555,"(40.863567426, -73.907539555)","10467",NA,4452,"175 Father Zeiser Pl, Bronx, NY 10468, USA","175","Father Zeiser Place","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA
"07/02/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",47,40.890785221,-73.855452235,"(40.890785221, -73.855452235)","10466",NA,4453,"4125-4149 Barnes Ave, Bronx, NY 10466, USA","4125-4149","Barnes Avenue","East Bronx","Bronx","Bronx County","New York","United States","10466",NA,NA
"02/24/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX",50,40.876500947,-73.911698082,"(40.876500947, -73.911698082)","10461",NA,4454,"30 Adrian Ave, Bronx, NY 10463, USA","30","Adrian Avenue","West Bronx","Bronx","New York County","New York","United States","10463","6502","New York"
"11/13/2015","GRAND LARCENY","FELONY","BRONX",49,40.845020159,-73.859950307,"(40.845020159, -73.859950307)","10461",NA,4455,"853-859 Van Nest Ave, Bronx, NY 10462, USA","853-859","Van Nest Avenue","East Bronx","Bronx","Bronx County","New York","United States","10462","3907",NA
"08/17/2015","PETIT LARCENY","MISDEMEANOR","BRONX",43,40.825967994,-73.856821554,"(40.825967994, -73.856821554)","10473",NA,4456,"Bruckner Expy & Bruckner Blvd & I-278, Bronx, NY 10473, USA",NA,"Bruckner Expressway","East Bronx","Bronx","Bronx County","New York","United States","10473",NA,NA
"11/03/2015","GRAND LARCENY","FELONY","BRONX",44,40.828155367,-73.926887934,"(40.828155367, -73.926887934)","10452",NA,4457,"47-57 E 161st St, Bronx, NY 10451, USA","47-57","East 161st Street","Concourse","Bronx","Bronx County","New York","United States","10451","2100",NA
"10/10/2015","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX",43,40.814538116,-73.8652203,"(40.814538116, -73.8652203)","10473",NA,4458,"510 Rosedale Ave, Bronx, NY 10473, USA","510","Rosedale Avenue","East Bronx","Bronx","Bronx County","New York","United States","10473",NA,NA
"11/26/2015","MISCELLANEOUS PENAL LAW","FELONY","BRONX",46,40.84589001,-73.905659355,"(40.84589001, -73.905659355)","10457",NA,4459,"1761-1765 Topping Ave, Bronx, NY 10457, USA","1761-1765","Topping Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457","7236",NA
"01/17/2015","FELONY ASSAULT","FELONY","BRONX",48,40.842152555,-73.885374752,"(40.842152555, -73.885374752)","10457",NA,4460,"1956 Crotona Pkwy, Bronx, NY 10460, USA","1956","Crotona Parkway","West Bronx","Bronx","Bronx County","New York","United States","10460",NA,NA
"05/01/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",47,40.885578497,-73.840813012,"(40.885578497, -73.840813012)","10466",NA,4461,"3754-3800 Thomas E. Brown Ave, Bronx, NY 10466, USA","3754-3800","Thomas E. Brown Avenue","East Bronx","Bronx","Bronx County","New York","United States","10466",NA,NA
"12/08/2015","GRAND LARCENY","FELONY","BRONX",44,40.828798674,-73.912610544,"(40.828798674, -73.912610544)","10452",NA,4462,"1053 Clay Ave, Bronx, NY 10456, USA","1053","Clay Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456","5920",NA
"03/23/2015","PETIT LARCENY","MISDEMEANOR","BRONX",47,40.895243728,-73.856361271,"(40.895243728, -73.856361271)","10466",NA,4463,"4257-4275 White Plains Rd, Bronx, NY 10466, USA","4257-4275","White Plains Road","East Bronx","Bronx","Bronx County","New York","United States","10466","3023",NA
"08/18/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",40,40.809193751,-73.925189274,"(40.809193751, -73.925189274)","10454",NA,4464,"330-350 E 137th St, Bronx, NY 10454, USA","330-350","East 137th Street","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA
"08/10/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",48,40.854753119,-73.893562353,"(40.854753119, -73.893562353)","10457",NA,4465,"2200-2244 Washington Ave, Bronx, NY 10457, USA","2200-2244","Washington Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA
"06/03/2015","HARRASSMENT 2","VIOLATION","BRONX",44,40.828704996,-73.927978585,"(40.828704996, -73.927978585)","10452",NA,4466,"15-43 E 161st St, Bronx, NY 10451, USA","15-43","East 161st Street","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA
"06/23/2015","HARRASSMENT 2","VIOLATION","BRONX",42,40.823006544,-73.90808007,"(40.823006544, -73.90808007)","10451",NA,4467,"907 Eagle Ave, Bronx, NY 10456, USA","907","Eagle Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA
"12/08/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",40,40.814115058,-73.917185361,"(40.814115058, -73.917185361)","10454",NA,4468,"412-444 E 147th St, Bronx, NY 10455, USA","412-444","East 147th Street","West Bronx","Bronx","Bronx County","New York","United States","10455",NA,NA
"08/10/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",40,40.806451121,-73.912564027,"(40.806451121, -73.912564027)","10454",NA,4469,"691-711 E 140th St, Bronx, NY 10454, USA","691-711","East 140th Street","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA
"02/08/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",45,40.840460266,-73.825094943,"(40.840460266, -73.825094943)","10465",NA,4470,"1351-1399 Mac Donough Pl, Bronx, NY 10465, USA","1351-1399","Mac Donough Place","East Bronx","Bronx","Bronx County","New York","United States","10465",NA,NA
"11/17/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",41,40.818625813,-73.889169061,"(40.818625813, -73.889169061)","10459",NA,4471,"1201 Seneca Ave, Bronx, NY 10474, USA","1201","Seneca Avenue","West Bronx","Bronx","Bronx County","New York","United States","10474",NA,NA
"02/27/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",42,40.831324559,-73.900013924,"(40.831324559, -73.900013924)","10451",NA,4472,"1301 Boston Rd, Bronx, NY 10456, USA","1301","Boston Road","West Bronx","Bronx","Bronx County","New York","United States","10456","2552",NA
"12/09/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",41,40.81667044,-73.887998165,"(40.81667044, -73.887998165)","10459",NA,4473,"798 Hunts Point Ave, Bronx, NY 10474, USA","798","Hunts Point Avenue","West Bronx","Bronx","Bronx County","New York","United States","10474",NA,NA
"04/11/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",43,40.83598181,-73.855491799,"(40.83598181, -73.855491799)","10473",NA,4474,"2094 Starling Ave, Bronx, NY 10462, USA","2094","Starling Avenue","East Bronx","Bronx","Bronx County","New York","United States","10462",NA,NA
"02/14/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",52,40.861879447,-73.891772252,"(40.861879447, -73.891772252)","10467",NA,4475,"387 E Fordham Rd, Bronx, NY 10458, USA","387","East Fordham Road","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"10/08/2015","PETIT LARCENY","MISDEMEANOR","BRONX",40,40.816980584,-73.921152255,"(40.816980584, -73.921152255)","10454",NA,4476,"305-315 E 149th St, Bronx, NY 10451, USA","305-315","East 149th Street","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA
"02/12/2015","HARRASSMENT 2","VIOLATION","BRONX",44,40.833450787,-73.928266157,"(40.833450787, -73.928266157)","10452",NA,4477,"1022 Nelson Ave, Bronx, NY 10452, USA","1022","Nelson Avenue","West Bronx","Bronx","Bronx County","New York","United States","10452","5102",NA
"08/29/2015","GRAND LARCENY","FELONY","BRONX",46,40.84671922,-73.906037692,"(40.84671922, -73.906037692)","10457",NA,4478,"237 E 175th St, Bronx, NY 10457, USA","237","East 175th Street","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA
"07/05/2015","HARRASSMENT 2","VIOLATION","BRONX",44,40.839739531,-73.913178032,"(40.839739531, -73.913178032)","10452",NA,4479,"1426 Grand Concourse, Bronx, NY 10456, USA","1426","Grand Concourse","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA
"05/11/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",44,40.842979335,-73.914579729,"(40.842979335, -73.914579729)","10452",NA,4480,"1533-1549 Townsend Ave, Bronx, NY 10452, USA","1533-1549","Townsend Avenue","Mount Eden","Bronx","Bronx County","New York","United States","10452",NA,NA
"03/17/2015","DANGEROUS WEAPONS","FELONY","BRONX",45,40.865160935,-73.82218103,"(40.865160935, -73.82218103)","10465",NA,4481,"120-132 Einstein Loop N, Bronx, NY 10475, USA","120-132","Einstein Loop North","East Bronx","Bronx","Bronx County","New York","United States","10475",NA,NA
"11/27/2015","HARRASSMENT 2","VIOLATION","BRONX",48,40.856230794,-73.888828049,"(40.856230794, -73.888828049)","10457",NA,4482,"553-561 E 187th St, Bronx, NY 10458, USA","553-561","East 187th Street","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"03/22/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX",46,40.847645399,-73.914660484,"(40.847645399, -73.914660484)","10457",NA,4483,"1668-1670 Grand Ave, Bronx, NY 10453, USA","1668-1670","Grand Avenue","West Bronx","Bronx","Bronx County","New York","United States","10453",NA,NA
"09/01/2015","PETIT LARCENY","MISDEMEANOR","BRONX",46,40.859672739,-73.900976308,"(40.859672739, -73.900976308)","10457",NA,4484,"2355 Morris Ave, Bronx, NY 10468, USA","2355","Morris Avenue","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA
"08/21/2015","ROBBERY","FELONY","BRONX",47,40.876601708,-73.847733903,"(40.876601708, -73.847733903)","10466",NA,4485,"3471-3473 Boston Rd, Bronx, NY 10469, USA","3471-3473","Boston Road","East Bronx","Bronx","Bronx County","New York","United States","10469","2509",NA
"08/22/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",44,40.823141859,-73.928627743,"(40.823141859, -73.928627743)","10452",NA,4486,"622-628 River Ave, Bronx, NY 10451, USA","622-628","River Avenue","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA
"09/11/2015","HARRASSMENT 2","VIOLATION","BRONX",47,40.887356035,-73.85902568,"(40.887356035, -73.85902568)","10466",NA,4487,"753 E 225th St, Bronx, NY 10466, USA","753","East 225th Street","East Bronx","Bronx","Bronx County","New York","United States","10466",NA,NA
"01/16/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",48,40.860389075,-73.888886171,"(40.860389075, -73.888886171)","10457",NA,4488,"Washington Ave, Bronx, NY 10458, USA",NA,"Washington Avenue","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"10/08/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",49,40.870477134,-73.848944725,"(40.870477134, -73.848944725)","10461",NA,4489,"3039 Wilson Ave, Bronx, NY 10469, USA","3039","Wilson Avenue","East Bronx","Bronx","Bronx County","New York","United States","10469","5104",NA
"05/21/2015","PETIT LARCENY","MISDEMEANOR","BRONX",48,40.842666567,-73.8889483,"(40.842666567, -73.8889483)","10457",NA,4490,"785-789 Fairmount Pl, Bronx, NY 10460, USA","785-789","Fairmount Place","West Bronx","Bronx","Bronx County","New York","United States","10460",NA,NA
"11/28/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",45,40.835628205,-73.849417753,"(40.835628205, -73.849417753)","10465",NA,4491,"1427-1429 Doris St, Bronx, NY 10462, USA","1427-1429","Doris Street","East Bronx","Bronx","Bronx County","New York","United States","10462",NA,NA
"10/01/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",48,40.845379776,-73.882098215,"(40.845379776, -73.882098215)","10457",NA,4492,"2101-2129 Honeywell Ave, Bronx, NY 10460, USA","2101-2129","Honeywell Avenue","West Bronx","Bronx","Bronx County","New York","United States","10460",NA,NA
"08/10/2015","PETIT LARCENY","MISDEMEANOR","BRONX",49,40.839720362,-73.871967275,"(40.839720362, -73.871967275)","10461",NA,4493,"1223-1235 E Tremont Ave, Bronx, NY 10460, USA","1223-1235","East Tremont Avenue","East Bronx","Bronx","Bronx County","New York","United States","10460","3006",NA
"11/17/2015","FELONY ASSAULT","FELONY","BRONX",44,40.830013132,-73.918112312,"(40.830013132, -73.918112312)","10452",NA,4494,"1040 Sherman Ave, Bronx, NY 10456, USA","1040","Sherman Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456","5703",NA
"10/10/2015","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","BRONX",43,40.829061339,-73.850372112,"(40.829061339, -73.850372112)","10473",NA,4495,"1060 Castle Hill Ave, Bronx, NY 10472, USA","1060","Castle Hill Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472","6314",NA
"10/28/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",49,40.858462921,-73.868590889,"(40.858462921, -73.868590889)","10461",NA,4496,"2200-2248 Olinville Ave, Bronx, NY 10467, USA","2200-2248","Olinville Avenue","East Bronx","Bronx","Bronx County","New York","United States","10467","8009",NA
