"","RPT_DT","OFNS_DESC","LAW_CAT_CD","BORO_NM","ADDR_PCT_CD","Latitude","Longitude","Lat_Lon","id","address","street_number","route","neighborhood","political","administrative_area_level_2","administrative_area_level_1","country","postal_code","postal_code_suffix","locality","X[[i]]"
"95780","12/10/2015","ROBBERY","FELONY","BRONX",45,40.817152637,-73.821857705,"(40.817152637, -73.821857705)",1626,"2759-2769 Miles Ave, Bronx, NY 10465, USA","2759-2769","Miles Avenue","Throgs Neck","Bronx","Bronx County","New York","United States","10465","3033",NA,NA
"3940","01/18/2015","HARRASSMENT 2","VIOLATION","BRONX",40,40.817709829,-73.923973014,"(40.817709829, -73.923973014)",1627,"239A E 149th St, Bronx, NY 10451, USA","239A","East 149th Street","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA,NA
"15207","03/08/2015","CRIMINAL MISCHIEF & RELATED OF","FELONY","BRONX",40,40.813710246,-73.923182807,"(40.813710246, -73.923182807)",1628,"307-319 E 143rd St, Bronx, NY 10451, USA","307-319","East 143rd Street","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA,NA
"40760","06/09/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",48,40.844258566,-73.897934347,"(40.844258566, -73.897934347)",1629,"500-520 E 175th St, Bronx, NY 10457, USA","500-520","East 175th Street","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA,NA
"56860","07/31/2015","HARRASSMENT 2","VIOLATION","BRONX",40,40.810954674,-73.919353161,"(40.810954674, -73.919353161)",1630,"443-471 Piccirilli Pl, Bronx, NY 10454, USA","443-471","Piccirilli Place","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA,NA
"28325","04/26/2015","GRAND LARCENY","FELONY","BRONX",42,40.836301061,-73.888409621,"(40.836301061, -73.888409621)",1631,"1679 Southern Blvd, Bronx, NY 10460, USA","1679","Southern Boulevard","West Bronx","Bronx","Bronx County","New York","United States","10460",NA,NA,NA
"50787","07/11/2015","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","BRONX",40,40.805376398,-73.921895658,"(40.805376398, -73.921895658)",1632,"496 E 134th St, Bronx, NY 10454, USA","496","East 134th Street","West Bronx","Bronx","Bronx County","New York","United States","10454","4527",NA,NA
"7186","02/01/2015","ROBBERY","FELONY","BRONX",48,40.847446697,-73.89967162,"(40.847446697, -73.89967162)",1633,"6153 Park Ave, Bronx, NY 10457, USA","6153","Park Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA,NA
"37788","05/28/2015","ROBBERY","FELONY","BRONX",46,40.849630466,-73.919371333,"(40.849630466, -73.919371333)",1634,"141 W 176th St, Bronx, NY 10453, USA","141","West 176th Street","Morris Heights","Bronx","Bronx County","New York","United States","10453","6720",NA,NA
"82793","10/23/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",40,40.811861683,-73.909919783,"(40.811861683, -73.909919783)",1635,"701-715 E 147th St, Bronx, NY 10455, USA","701-715","East 147th Street","West Bronx","Bronx","Bronx County","New York","United States","10455",NA,NA,NA
"46806","06/28/2015","OFFENSES INVOLVING FRAUD","MISDEMEANOR","BRONX",44,40.837980964,-73.907148669,"(40.837980964, -73.907148669)",1636,"1485-1573 Clay Ave, Bronx, NY 10456, USA","1485-1573","Clay Avenue","Claremont","Bronx","Bronx County","New York","United States","10456",NA,NA,NA
"46518","06/27/2015","PETIT LARCENY","MISDEMEANOR","BRONX",50,40.882044109,-73.903449105,"(40.882044109, -73.903449105)",1637,"201-227 W 234th St, Bronx, NY 10463, USA","201-227","West 234th Street","West Bronx","Bronx","Bronx County","New York","United States","10463",NA,NA,NA
"97737","12/22/2015","BURGLARY","FELONY","BRONX",50,40.88110384,-73.898405762,"(40.88110384, -73.898405762)",1638,"3455-3463 Cannon Pl, Bronx, NY 10463, USA","3455-3463","Cannon Place","West Bronx","Bronx","Bronx County","New York","United States","10463","4301",NA,NA
"68091","09/04/2015","HARRASSMENT 2","VIOLATION","BRONX",47,40.879657598,-73.842378539,"(40.879657598, -73.842378539)",1639,"3641 Boston Rd, Bronx, NY 10466, USA","3641","Boston Road","East Bronx","Bronx","Bronx County","New York","United States","10466","5838",NA,NA
"24752","04/15/2015","FELONY ASSAULT","FELONY","BRONX",43,40.830599381,-73.855460126,"(40.830599381, -73.855460126)",1640,"2037 Powell Ave, Bronx, NY 10472, USA","2037","Powell Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472","5211",NA,NA
"68124","09/04/2015","PETIT LARCENY","MISDEMEANOR","BRONX",43,40.821334691,-73.863432536,"(40.821334691, -73.863432536)",1641,"1810 Lafayette Ave, Bronx, NY 10473, USA","1810","Lafayette Avenue","East Bronx","Bronx","Bronx County","New York","United States","10473",NA,NA,NA
"4485","01/20/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",47,40.870077901,-73.843880061,"(40.870077901, -73.843880061)",1642,"1469 Knapp St, Bronx, NY 10469, USA","1469","Knapp Street","East Bronx","Bronx","Bronx County","New York","United States","10469","3026",NA,NA
"76005","09/30/2015","FELONY ASSAULT","FELONY","BRONX",48,40.854753119,-73.893562353,"(40.854753119, -73.893562353)",1643,"2200-2244 Washington Ave, Bronx, NY 10457, USA","2200-2244","Washington Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA,NA
"81693","10/21/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",49,40.868504741,-73.865306163,"(40.868504741, -73.865306163)",1644,"2917-2919 Holland Ave, Bronx, NY 10467, USA","2917-2919","Holland Avenue","East Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA,NA
"54830","08/04/2015","PETIT LARCENY","MISDEMEANOR","BRONX",44,40.819067786,-73.927172498,"(40.819067786, -73.927172498)",1645,"573 Grand Concourse, Bronx, NY 10451, USA","573","Grand Concourse","West Bronx","Bronx","Bronx County","New York","United States","10451","5201",NA,NA
"64999","08/25/2015","PETIT LARCENY","MISDEMEANOR","BRONX",43,40.835692071,-73.870359653,"(40.835692071, -73.870359653)",1646,"1730 Cross Bronx Expy, Bronx, NY 10472, USA","1730","Cross Bronx Expressway","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA,NA
"61603","08/16/2015","ROBBERY","FELONY","BRONX",48,40.849686052,-73.884642469,"(40.849686052, -73.884642469)",1647,"2231-2245 Prospect Ave, Bronx, NY 10457, USA","2231-2245","Prospect Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA,NA
"88408","12/01/2015","THEFT-FRAUD","FELONY","BRONX",43,40.823506529,-73.864078446,"(40.823506529, -73.864078446)",1648,"1817 Story Ave, Bronx, NY 10473, USA","1817","Story Avenue","East Bronx","Bronx","Bronx County","New York","United States","10473",NA,NA,NA
"36889","05/25/2015","ROBBERY","FELONY","BRONX",41,40.821567077,-73.896885237,"(40.821567077, -73.896885237)",1649,"944A Intervale Ave, Bronx, NY 10459, USA","944A","Intervale Avenue","West Bronx","Bronx","Bronx County","New York","United States","10459",NA,NA,NA
"4180","01/19/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",41,40.820027171,-73.899864702,"(40.820027171, -73.899864702)",1650,"841-899 Rev. Ricardo Tañon Ave, Bronx, NY 10459, USA","841-899","Rev. Ricardo Tañon Avenue","West Bronx","Bronx","Bronx County","New York","United States","10459",NA,NA,NA
"13089","02/27/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",40,40.811358688,-73.924193405,"(40.811358688, -73.924193405)",1651,"301-307 Alexander Ave, Bronx, NY 10454, USA","301-307","Alexander Avenue","West Bronx","Bronx","Bronx County","New York","United States","10454","1104",NA,NA
"99547","12/27/2015","PETIT LARCENY","MISDEMEANOR","BRONX",48,40.841491422,-73.888523795,"(40.841491422, -73.888523795)",1652,"1873 Marmion Ave, Bronx, NY 10460, USA","1873","Marmion Avenue","West Bronx","Bronx","Bronx County","New York","United States","10460",NA,NA,NA
"13659","03/01/2015","BURGLARY","FELONY","BRONX",43,40.827313476,-73.878874593,"(40.827313476, -73.878874593)",1653,"1141 Elder Ave, Bronx, NY 10472, USA","1141","Elder Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA,NA
"81031","10/17/2015","HARRASSMENT 2","VIOLATION","BRONX",50,40.882586515,-73.902211522,"(40.882586515, -73.902211522)",1654,"5723 U.S. 9, Bronx, NY 10463, USA","5723","U.S. 9","West Bronx","Bronx","Bronx County","New York","United States","10463","4103",NA,NA
"18324","03/23/2015","GRAND LARCENY","FELONY","BRONX",43,40.823499964,-73.858618987,"(40.823499964, -73.858618987)",1655,"845-847 White Plains Rd, Bronx, NY 10473, USA","845-847","White Plains Road","East Bronx","Bronx","Bronx County","New York","United States","10473","2526",NA,NA
"17897","03/18/2015","FORGERY","FELONY","BRONX",47,40.898457915,-73.85429974,"(40.898457915, -73.85429974)",1656,"687-701 Nereid Ave, Bronx, NY 10470, USA","687-701","Nereid Avenue","East Bronx","Bronx","Bronx County","New York","United States","10470","1514",NA,NA
"88090","11/11/2015","FRAUDS","MISDEMEANOR","BRONX",40,40.822524568,-73.91674855,"(40.822524568, -73.91674855)",1657,"785-799 Courtlandt Ave, Bronx, NY 10451, USA","785-799","Courtlandt Avenue","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA,NA
"47144","06/29/2015","MISCELLANEOUS PENAL LAW","FELONY","BRONX",50,40.875367515,-73.911862306,"(40.875367515, -73.911862306)",1658,"2-16 Jacobus Pl, Bronx, NY 10463, USA","2-16","Jacobus Place","West Bronx","Bronx","New York County","New York","United States","10463",NA,"New York",NA
"16392","03/12/2015","ROBBERY","FELONY","BRONX",47,40.869694489,-73.844506471,"(40.869694489, -73.844506471)",1659,"3051-3061 Fenton Ave, Bronx, NY 10469, USA","3051-3061","Fenton Avenue","East Bronx","Bronx","Bronx County","New York","United States","10469",NA,NA,NA
"29757","05/01/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX",48,40.846272027,-73.88503513,"(40.846272027, -73.88503513)",1660,"817-819 E 180th St, Bronx, NY 10460, USA","817-819","East 180th Street","West Bronx","Bronx","Bronx County","New York","United States","10460",NA,NA,NA
"30288","05/03/2015","HARRASSMENT 2","VIOLATION","BRONX",42,40.830674562,-73.888581666,"(40.830674562, -73.888581666)",1661,"1427 Bryant Ave, Bronx, NY 10459, USA","1427","Bryant Avenue","West Bronx","Bronx","Bronx County","New York","United States","10459","1667",NA,NA
"4533","02/21/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",46,40.852908431,-73.909340056,"(40.852908431, -73.909340056)",1662,"2005 Davidson Ave, Bronx, NY 10453, USA","2005","Davidson Avenue","West Bronx","Bronx","Bronx County","New York","United States","10453",NA,NA,NA
"3586","06/04/2015","FELONY ASSAULT","FELONY","BRONX",41,40.791151867,-73.884371919,"(40.791151867, -73.884371919)",1663,"15-0 Hazen St, East Elmhurst, NY 11370, USA","15-0","Hazen Street","East Elmhurst","Bronx","Bronx County","New York","United States","11370",NA,NA,NA
"88265","11/12/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",41,40.82104418,-73.898399901,"(40.82104418, -73.898399901)",1664,"901-905 E 163rd St, Bronx, NY 10459, USA","901-905","East 163rd Street","Woodstock","Bronx","Bronx County","New York","United States","10459",NA,NA,NA
"57626","08/02/2015","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","BRONX",44,40.822677871,-73.920061574,"(40.822677871, -73.920061574)",1665,"760 Concourse Village E, Bronx, NY 10451, USA","760","Concourse Village East","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA,NA
"89044","11/15/2015","FELONY ASSAULT","FELONY","BRONX",44,40.833388611,-73.910046026,"(40.833388611, -73.910046026)",1666,"1252 Clay Ave, Bronx, NY 10456, USA","1252","Clay Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456","3303",NA,NA
"57021","10/06/2015","FORGERY","FELONY","BRONX",41,40.816564881,-73.898497059,"(40.816564881, -73.898497059)",1667,"765-767 Beck St, Bronx, NY 10455, USA","765-767","Beck Street","West Bronx","Bronx","Bronx County","New York","United States","10455",NA,NA,NA
"94127","12/04/2015","GRAND LARCENY","FELONY","BRONX",46,40.853239381,-73.907875626,"(40.853239381, -73.907875626)",1668,"2024-2028 Jerome Ave, Bronx, NY 10453, USA","2024-2028","Jerome Avenue","West Bronx","Bronx","Bronx County","New York","United States","10453","1802",NA,NA
"31117","05/06/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",42,40.834528146,-73.903836069,"(40.834528146, -73.903836069)",1669,"3663 Third Ave, Bronx, NY 10456, USA","3663","Third Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA,NA
"60291","08/12/2015","MISCELLANEOUS PENAL LAW","FELONY","BRONX",42,40.825225023,-73.916268224,"(40.825225023, -73.916268224)",1670,"3186-3198 Park Ave, Bronx, NY 10451, USA","3186-3198","Park Avenue","West Bronx","Bronx","Bronx County","New York","United States","10451","4068",NA,NA
"87525","11/09/2015","GRAND LARCENY","FELONY","BRONX",46,40.847448522,-73.905071604,"(40.847448522, -73.905071604)",1671,"241-245 E 176th St, Bronx, NY 10457, USA","241-245","East 176th Street","West Bronx","Bronx","Bronx County","New York","United States","10457","5700",NA,NA
"7440","02/04/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",44,40.838207291,-73.912265702,"(40.838207291, -73.912265702)",1672,"1369 Grant Ave, Bronx, NY 10456, USA","1369","Grant Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA,NA
"66970","09/02/2015","PETIT LARCENY","MISDEMEANOR","BRONX",42,40.822843728,-73.903643392,"(40.822843728, -73.903643392)",1673,"750-778 E 163rd St, Bronx, NY 10456, USA","750-778","East 163rd Street","Morrisania","Bronx","Bronx County","New York","United States","10456",NA,NA,NA
"55076","07/25/2015","PETIT LARCENY","MISDEMEANOR","BRONX",40,40.817877907,-73.916956682,"(40.817877907, -73.916956682)",1674,"616-622 Melrose Ave, Bronx, NY 10455, USA","616-622","Melrose Avenue","West Bronx","Bronx","Bronx County","New York","United States","10455","2627",NA,NA
"95258","12/08/2015","BURGLARY","FELONY","BRONX",52,40.878808838,-73.87301663,"(40.878808838, -73.87301663)",1675,"341 E Gun Hill Rd, Bronx, NY 10467, USA","341","East Gun Hill Road","West Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA,NA
"74296","09/24/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",50,40.88311992,-73.903320969,"(40.88311992, -73.903320969)",1676,"3440 Kingsbridge Ave, Bronx, NY 10463, USA","3440","Kingsbridge Avenue","West Bronx","Bronx","Bronx County","New York","United States","10463",NA,NA,NA
"95450","12/09/2015","HARRASSMENT 2","VIOLATION","BRONX",44,40.835060591,-73.926139521,"(40.835060591, -73.926139521)",1677,"1091-1099 Woodycrest Ave, Bronx, NY 10452, USA","1091-1099","Woodycrest Avenue","Highbridge","Bronx","Bronx County","New York","United States","10452",NA,NA,NA
"32718","05/11/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",52,40.877554428,-73.872939471,"(40.877554428, -73.872939471)",1678,"3335-3341 Decatur Ave, Bronx, NY 10467, USA","3335-3341","Decatur Avenue","West Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA,NA
"79007","10/16/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",49,40.864266114,-73.85776948,"(40.864266114, -73.85776948)",1679,"2539-2541 Hone Ave, Bronx, NY 10469, USA","2539-2541","Hone Avenue","East Bronx","Bronx","Bronx County","New York","United States","10469","4401",NA,NA
"30199","05/04/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",45,40.838192082,-73.851779086,"(40.838192082, -73.851779086)",1680,"1608-1612 Glover St, Bronx, NY 10462, USA","1608-1612","Glover Street","East Bronx","Bronx","Bronx County","New York","United States","10462","4904",NA,NA
"5257","01/23/2015","CRIMINAL TRESPASS","MISDEMEANOR","BRONX",48,40.851985627,-73.889756892,"(40.851985627, -73.889756892)",1681,"2200-2276 Arthur Ave, Bronx, NY 10457, USA","2200-2276","Arthur Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457","1650",NA,NA
"65300","08/26/2015","OTHER OFFENSES RELATED TO THEF","MISDEMEANOR","BRONX",40,40.811946866,-73.906592535,"(40.811946866, -73.906592535)",1682,"520 Tinton Ave, Bronx, NY 10455, USA","520","Tinton Avenue","West Bronx","Bronx","Bronx County","New York","United States","10455",NA,NA,NA
"52227","07/16/2015","GRAND LARCENY","FELONY","BRONX",52,40.880662387,-73.881590848,"(40.880662387, -73.881590848)",1683,"3424-3444 Kossuth Ave, Bronx, NY 10467, USA","3424-3444","Kossuth Avenue","West Bronx","Bronx","Bronx County","New York","United States","10467","2410",NA,NA
"95693","12/10/2015","HARRASSMENT 2","VIOLATION","BRONX",52,40.860460111,-73.903798573,"(40.860460111, -73.903798573)",1684,"2360-2362 Davidson Ave, Bronx, NY 10468, USA","2360-2362","Davidson Avenue","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA,NA
"48469","07/08/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",52,40.871992099,-73.884498915,"(40.871992099, -73.884498915)",1685,"3001 Briggs Ave, Bronx, NY 10458, USA","3001","Briggs Avenue","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA,NA
"23497","04/09/2015","HARRASSMENT 2","VIOLATION","BRONX",41,40.814694227,-73.899923303,"(40.814694227, -73.899923303)",1686,"982-986 Leggett Ave, Bronx, NY 10455, USA","982-986","Leggett Avenue","West Bronx","Bronx","Bronx County","New York","United States","10455",NA,NA,NA
"51518","07/14/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",45,40.820672004,-73.824055827,"(40.820672004, -73.824055827)",1687,"2765-2773 Dewey Ave, Bronx, NY 10465, USA","2765-2773","Dewey Avenue","Throgs Neck","Bronx","Bronx County","New York","United States","10465",NA,NA,NA
"52807","07/18/2015","PETIT LARCENY","MISDEMEANOR","BRONX",52,40.865798594,-73.883041801,"(40.865798594, -73.883041801)",1688,"2855 Southern Blvd, Bronx, NY 10458, USA","2855","Southern Boulevard","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA,NA
"8048","02/05/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",46,40.85241671,-73.919899319,"(40.85241671, -73.919899319)",1689,"1793 Sedgwick Ave, Bronx, NY 10453, USA","1793","Sedgwick Avenue","West Bronx","Bronx","Bronx County","New York","United States","10453",NA,NA,NA
"43324","06/16/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",40,40.821508422,-73.908703582,"(40.821508422, -73.908703582)",1690,"844 Eagle Ave, Bronx, NY 10456, USA","844","Eagle Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA,NA
"68106","09/04/2015","DANGEROUS WEAPONS","MISDEMEANOR","BRONX",44,40.835405549,-73.924783966,"(40.835405549, -73.924783966)",1691,"1115 Anderson Ave, Bronx, NY 10452, USA","1115","Anderson Avenue","West Bronx","Bronx","Bronx County","New York","United States","10452",NA,NA,NA
